0.000057,3.529755
0.0000732,3.53051
0.0000936,3.52982
0.0001221,3.522055
0.0001587,3.438914
0.0002075,3.438615
0.0002726,3.180218
0.000354,3.620623
0.0004598,8.111896
0.0005981,13.25749
0.0007772,23.243578
0.0010091,34.688308
0.0013062,46.160297
0.0016886,57.717269
0.0021851,69.170396
0.002828,80.81755
0.0036621,92.317359
0.0047445,103.892144
0.0061442,115.375932
0.007959,126.893182
0.0103109,138.374916
0.0133545,149.873152
0.0172974,161.322748
0.022404,172.773439
0.0290161,184.188102
,195.605994
,206.999266
,218.376225
,229.728083
,241.062202
,252.373354
,263.668651
,274.939412
,286.187665
,297.410538
,308.612662
,319.788914
,330.940696
,342.064674
,353.162131
,364.233599
,375.277311
,386.292326
,397.278138
,408.234372
,419.159878
,430.053027
,440.914353
,451.745159
,462.541753
,473.306825
,484.034167
,494.728436
,505.388259
,516.010126
,526.596209
,537.142658
,547.651808
,558.123718
,568.556506
,578.948551
,589.300843
,599.609698
,609.878358
,620.106072
,630.289526
,640.429009
,650.524902
,660.577473
,670.582984
,680.543118
,690.457198
,700.325877
,710.143745
,719.915884
,729.637528
,739.310688
,748.932789
,758.50576
,768.027461
,777.498063
,786.916895
,796.282726
,805.594096
,814.853547
,824.059211
,833.208735
,842.302225
,851.34179
,860.323983
,869.24916
,878.117964
,886.929556
,895.680301
,904.374582
,913.007488
,921.582218
,930.096672
,938.549701
,946.940337
,955.271659
,963.537428
,971.740882
,979.882891
,987.96182
,995.974873
,1003.925245
,1011.807546
,1019.627583
,1027.379033
,1035.066445
,1042.685578
,1050.237658
,1057.723578
,1065.14017
,1072.486235
,1079.767539
,1086.976329
,1094.118504
,1101.1879
,1108.188867
,1115.116298
,1121.974581
,1128.75943
,1135.475176
,1142.116392
,1148.684835
,1155.181006
,1161.60344
,1167.950964
,1174.22452
,1180.42384
,1186.550663
,1192.600937
,1198.575361
,1204.473075
,1210.295478
,1216.039408
,1221.709494
,1227.300527
,1232.816025
,1238.251429
,1243.611543
,1248.89093
,1254.094572
,1259.217536
,1264.26135
,1269.226012
,1274.110399
,1278.917268
,1283.641658
,1288.285661
,1292.850609
,1297.333989
,1301.735783
,1306.056622
,1310.29656
,1314.454234
,1318.528958
,1322.5221
,1326.4341
,1330.261866
,1334.008754
,1337.671541
,1341.251476
,1344.747741
,1348.160834
,1351.490552
,1354.736818
,1357.897586
,1360.97631
,1363.969059
,1366.877303
,1369.70175
,1372.442564
,1375.096877
,1377.667467
,1380.152773
,1382.554398
,1384.868557
,1387.098026
,1389.242538
,1391.301667
,1393.274655
,1395.163516
,1396.963917
,1398.681977
,1400.312873
,1401.857285
,1403.315725
,1404.68962
,1405.974737
,1407.176775
,1408.290196
,1409.319915
,1410.261903
,1411.119693
,1411.889321
,1412.574839
,1413.17216
,1413.683643
,1414.110477
,1414.449571
,1414.704047
,1414.8717
,1414.9522
,1414.949638
,1414.859785
,1414.684877
,1414.421521
,1414.075307
,1413.641972
,1413.123758
,1412.519763
,1411.829828
,1411.05428
,1410.195176
,1409.249202
,1408.219043
,1407.101246
,1405.90103
,1404.616105
,1403.245658
,1401.792593
,1400.253225
,1398.630629
,1396.923917
,1395.134504
,1393.259392
,1391.300572
,1389.260268
,1387.134945
,1384.927954
,1382.635387
,1380.263013
,1377.806898
,1375.268234
,1372.648917
,1369.945227
,1367.159654
,1364.296493
,1361.348336
,1358.320179
,1355.210943
,1352.020893
,1348.750418
,1345.400595
,1341.96976
,1338.46005
,1334.871512
,1331.20269
,1327.455474
,1323.627705
,1319.724789
,1315.741502
,1311.681049
,1307.543228
,1303.328563
,1299.038245
,1294.666803
,1290.224595
,1285.701833
,1281.107587
,1276.43415
,1271.687293
,1266.865783
,1261.969712
,1256.999962
,1251.956105
,1246.837841
,1241.64806
,1236.384712
,1231.050395
,1225.642974
,1220.165524
,1214.614584
,1208.994686
,1203.303314
,1197.541356
,1191.711029
,1185.809158
,1179.842238
,1173.802916
,1167.699268
,1161.525729
,1155.285538
,1148.977807
,1142.604661
,1136.163641
,1129.657961
,1123.088495
,1116.45237
,1109.753626
,1102.989824
,1096.161224
,1089.271726
,1082.319764
,1075.305491
,1068.227835
,1061.092399
,1053.895159
,1046.636505
,1039.318444
,1031.941393
,1024.50441
,1017.011406
,1009.45778
,1001.849388
,994.182667
,986.461068
,978.681552
,970.847938
,962.959143
,955.017415
,947.019341
,938.969208
,930.867791
,922.713078
,914.505417
,906.247276
,897.939498
,889.578833
,881.170726
,872.71336
,864.206516
,855.652666
,847.049787
,838.40158
,829.705251
,820.966183
,812.181245
,803.348999
,794.473935
,785.554679
,776.593958
,767.588656
,758.542334
,749.45526
,740.325964
,731.157858
,721.94906
,712.702155
,703.416628
,694.094544
,684.731622
,675.334643
,665.902153
,656.431974
,646.92839
,637.391128
,627.816637
,618.212579
,608.574462
,598.904536
,589.20362
,579.472145
,569.708753
,559.918345
,550.097725
,540.248184
,530.372313
,520.467317
,510.537882
,500.580742
,490.599458
,480.595076
,470.564641
,460.511791
,450.435568
,440.337176
,430.217848
,420.07667
,409.915266
,399.735118
,389.535672
,379.319019
,369.082132
,358.830511
,348.561722
,338.276132
,327.975455
,317.659727
,307.330145
,296.987904
,286.633125
,276.265728
,265.887512
,255.497441
,245.098312
,234.689468
,224.272042
,213.843743
,203.411887
,192.970064
,182.523279
,172.069605
,161.613027
,151.151184
,140.684493
,130.215072
,119.74432
,109.270334
,98.796965
,88.320297
,77.847147
,67.372137
,56.897879
,46.416382
,35.891162
,25.377043
,14.850241
,4.825563
,-1.82576
,-6.402455
,-7.609483
,-6.148489
,-5.08797
,-4.262866
,-4.154271
,-3.976149
,-4.047181
,-4.003725
,-4.066114
,-4.043185
,-4.064644
,-4.026449
,-4.035834
,-4.018885
,-4.029316
,-4.016142
,-4.0121
,-3.998396
,-3.997596
